date,factor,n_covered,universe_size,coverage_pct
2020-05-29,accruals,345,480,0.71875
2020-06-05,accruals,340,480,0.708333
2020-06-12,accruals,339,480,0.70625
2020-06-19,accruals,342,480,0.7125
2020-06-26,accruals,341,480,0.710417
2020-07-03,accruals,342,480,0.7125
2020-07-10,accruals,340,480,0.708333
2020-07-17,accruals,335,480,0.697917
2020-07-24,accruals,303,480,0.63125
2020-07-31,accruals,185,480,0.385417
2020-08-07,accruals,66,480,0.1375
2020-08-14,accruals,57,480,0.11875
2020-08-21,accruals,56,480,0.116667
2020-08-28,accruals,57,480,0.11875
2020-09-04,accruals,56,480,0.116667
2020-09-11,accruals,53,480,0.110417
2020-09-18,accruals,53,480,0.110417
2020-09-25,accruals,54,480,0.1125
2020-10-02,accruals,54,481,0.112266
2020-10-09,accruals,55,481,0.114345
2020-10-16,accruals,55,481,0.114345
2020-10-23,accruals,57,481,0.118503
2020-10-30,accruals,60,481,0.12474
2020-11-06,accruals,52,481,0.108108
2020-11-13,accruals,57,481,0.118503
2020-11-20,accruals,67,481,0.139293
2020-11-27,accruals,71,481,0.147609
2020-12-04,accruals,70,481,0.14553
2020-12-11,accruals,72,483,0.149068
2020-12-18,accruals,74,483,0.153209
2020-12-25,accruals,74,483,0.153209
2021-01-01,accruals,74,483,0.153209
2021-01-08,accruals,71,483,0.146998
2021-01-15,accruals,72,483,0.149068
2021-01-22,accruals,74,483,0.153209
2021-01-29,accruals,80,483,0.165631
2021-02-05,accruals,88,483,0.182195
2021-02-12,accruals,141,484,0.291322
2021-02-19,accruals,213,484,0.440083
2021-02-26,accruals,341,484,0.704545
2021-03-05,accruals,357,484,0.737603
2021-03-12,accruals,355,484,0.733471
2021-03-19,accruals,358,484,0.739669
2021-03-26,accruals,362,484,0.747934
2021-04-02,accruals,365,484,0.754132
2021-04-09,accruals,364,484,0.752066
2021-04-16,accruals,364,486,0.748971
2021-04-23,accruals,366,486,0.753086
2021-04-30,accruals,355,486,0.730453
2021-05-07,accruals,346,486,0.711934
2021-05-14,accruals,346,486,0.711934
2021-05-21,accruals,348,486,0.716049
2021-05-28,accruals,349,486,0.718107
2021-06-04,accruals,345,486,0.709877
2021-06-11,accruals,344,486,0.707819
2021-06-18,accruals,345,486,0.709877
2021-06-25,accruals,348,486,0.716049
2021-07-02,accruals,345,486,0.709877
2021-07-09,accruals,345,486,0.709877
2021-07-16,accruals,342,486,0.703704
2021-07-23,accruals,313,486,0.644033
2021-07-30,accruals,204,487,0.418891
2021-08-06,accruals,69,487,0.141684
2021-08-13,accruals,53,487,0.10883
2021-08-20,accruals,57,487,0.117043
2021-08-27,accruals,56,487,0.11499
2021-09-03,accruals,53,487,0.10883
2021-09-10,accruals,52,487,0.106776
2021-09-17,accruals,52,487,0.106776
2021-09-24,accruals,53,487,0.10883
2021-10-01,accruals,53,487,0.10883
2021-10-08,accruals,54,487,0.110883
2021-10-15,accruals,55,487,0.112936
2021-10-22,accruals,57,487,0.117043
2021-10-29,accruals,59,487,0.12115
2021-11-05,accruals,55,487,0.112936
2021-11-12,accruals,58,487,0.119097
2021-11-19,accruals,68,487,0.13963
2021-11-26,accruals,73,487,0.149897
2021-12-03,accruals,72,487,0.147844
2021-12-10,accruals,74,487,0.151951
2021-12-17,accruals,78,487,0.160164
2021-12-24,accruals,77,487,0.158111
2021-12-31,accruals,77,487,0.158111
2022-01-07,accruals,74,487,0.151951
2022-01-14,accruals,74,487,0.151951
2022-01-21,accruals,74,488,0.151639
2022-01-28,accruals,80,488,0.163934
2022-02-04,accruals,88,488,0.180328
2022-02-11,accruals,132,488,0.270492
2022-02-18,accruals,207,488,0.42418
2022-02-25,accruals,331,488,0.678279
2022-03-04,accruals,356,488,0.729508
2022-03-11,accruals,355,488,0.727459
2022-03-18,accruals,360,488,0.737705
2022-03-25,accruals,364,488,0.745902
2022-04-01,accruals,367,488,0.752049
2022-04-08,accruals,366,488,0.75
2022-04-15,accruals,366,488,0.75
2022-04-22,accruals,369,488,0.756148
2022-04-29,accruals,365,488,0.747951
2022-05-06,accruals,356,488,0.729508
2022-05-13,accruals,357,488,0.731557
2022-05-20,accruals,358,488,0.733607
2022-05-27,accruals,359,488,0.735656
2022-06-03,accruals,355,488,0.727459
2022-06-10,accruals,354,488,0.72541
2022-06-17,accruals,356,488,0.729508
2022-06-24,accruals,358,488,0.733607
2022-07-01,accruals,355,488,0.727459
2022-07-08,accruals,355,488,0.727459
2022-07-15,accruals,353,488,0.723361
2022-07-22,accruals,332,488,0.680328
2022-07-29,accruals,216,488,0.442623
2022-08-05,accruals,78,488,0.159836
2022-08-12,accruals,59,488,0.120902
2022-08-19,accruals,61,488,0.125
2022-08-26,accruals,61,488,0.125
2022-09-02,accruals,57,488,0.116803
2022-09-09,accruals,57,488,0.116803
2022-09-16,accruals,57,488,0.116803
2022-09-23,accruals,58,488,0.118852
2022-09-30,accruals,59,488,0.120902
2022-10-07,accruals,60,488,0.122951
2022-10-14,accruals,61,488,0.125
2022-10-21,accruals,62,488,0.127049
2022-10-28,accruals,65,488,0.133197
2022-11-04,accruals,62,488,0.127049
2022-11-11,accruals,60,488,0.122951
2022-11-18,accruals,70,488,0.143443
2022-11-25,accruals,74,488,0.151639
2022-12-02,accruals,72,488,0.147541
2022-12-09,accruals,75,488,0.153689
2022-12-16,accruals,78,489,0.159509
2022-12-23,accruals,78,489,0.159509
2022-12-30,accruals,78,489,0.159509
2023-01-06,accruals,75,489,0.153374
2023-01-13,accruals,75,489,0.153374
2023-01-20,accruals,75,489,0.153374
2023-01-27,accruals,82,489,0.167689
2023-02-03,accruals,88,489,0.179959
2023-02-10,accruals,127,489,0.259714
2023-02-17,accruals,200,489,0.408998
2023-02-24,accruals,314,489,0.642127
2023-03-03,accruals,359,489,0.734151
2023-03-10,accruals,360,489,0.736196
2023-03-17,accruals,363,489,0.742331
2023-03-24,accruals,365,489,0.746421
2023-03-31,accruals,370,489,0.756646
2023-04-07,accruals,368,489,0.752556
2023-04-14,accruals,368,489,0.752556
2023-04-21,accruals,370,489,0.756646
2023-04-28,accruals,368,489,0.752556
2023-05-05,accruals,363,490,0.740816
2023-05-12,accruals,358,490,0.730612
2023-05-19,accruals,357,490,0.728571
2023-05-26,accruals,360,490,0.734694
2023-06-02,accruals,356,490,0.726531
2023-06-09,accruals,355,490,0.72449
2023-06-16,accruals,356,490,0.726531
2023-06-23,accruals,359,490,0.732653
2023-06-30,accruals,356,490,0.726531
2023-07-07,accruals,356,490,0.726531
2023-07-14,accruals,355,490,0.72449
2023-07-21,accruals,342,490,0.697959
2023-07-28,accruals,224,490,0.457143
2023-08-04,accruals,93,490,0.189796
2023-08-11,accruals,56,490,0.114286
2023-08-18,accruals,63,490,0.128571
2023-08-25,accruals,64,490,0.130612
2023-09-01,accruals,58,490,0.118367
2023-09-08,accruals,58,490,0.118367
2023-09-15,accruals,57,490,0.116327
2023-09-22,accruals,58,490,0.118367
2023-09-29,accruals,59,490,0.120408
2023-10-06,accruals,59,491,0.120163
2023-10-13,accruals,61,491,0.124236
2023-10-20,accruals,62,491,0.126273
2023-10-27,accruals,64,491,0.130346
2023-11-03,accruals,63,491,0.12831
2023-11-10,accruals,60,491,0.1222
2023-11-17,accruals,70,491,0.142566
2023-11-24,accruals,75,491,0.152749
2023-12-01,accruals,73,491,0.148676
2023-12-08,accruals,74,491,0.150713
2023-12-15,accruals,76,491,0.154786
2023-12-22,accruals,78,491,0.158859
2023-12-29,accruals,78,491,0.158859
2016-01-29,ivol_20d,460,460,1.0
2016-02-05,ivol_20d,460,460,1.0
2016-02-12,ivol_20d,460,460,1.0
2016-02-19,ivol_20d,460,460,1.0
2016-02-26,ivol_20d,460,460,1.0
2016-03-04,ivol_20d,460,460,1.0
2016-03-11,ivol_20d,460,460,1.0
2016-03-18,ivol_20d,460,460,1.0
2016-03-25,ivol_20d,460,460,1.0
2016-04-01,ivol_20d,460,460,1.0
2016-04-08,ivol_20d,460,460,1.0
2016-04-15,ivol_20d,460,460,1.0
2016-04-22,ivol_20d,460,460,1.0
2016-04-29,ivol_20d,460,460,1.0
2016-05-06,ivol_20d,460,460,1.0
2016-05-13,ivol_20d,460,460,1.0
2016-05-20,ivol_20d,460,460,1.0
2016-05-27,ivol_20d,460,460,1.0
2016-06-03,ivol_20d,460,460,1.0
2016-06-10,ivol_20d,460,460,1.0
2016-06-17,ivol_20d,460,460,1.0
2016-06-24,ivol_20d,460,460,1.0
2016-07-01,ivol_20d,460,460,1.0
2016-07-08,ivol_20d,460,461,0.997831
2016-07-15,ivol_20d,460,461,0.997831
2016-07-22,ivol_20d,460,461,0.997831
2016-07-29,ivol_20d,461,461,1.0
2016-08-05,ivol_20d,461,461,1.0
2016-08-12,ivol_20d,461,461,1.0
2016-08-19,ivol_20d,461,462,0.997835
2016-08-26,ivol_20d,461,462,0.997835
2016-09-02,ivol_20d,461,462,0.997835
2016-09-09,ivol_20d,462,462,1.0
2016-09-16,ivol_20d,462,462,1.0
2016-09-23,ivol_20d,462,463,0.99784
2016-09-30,ivol_20d,462,463,0.99784
2016-10-07,ivol_20d,462,464,0.99569
2016-10-14,ivol_20d,463,464,0.997845
2016-10-21,ivol_20d,463,464,0.997845
2016-10-28,ivol_20d,464,464,1.0
2016-11-04,ivol_20d,464,465,0.997849
2016-11-11,ivol_20d,464,465,0.997849
2016-11-18,ivol_20d,464,465,0.997849
2016-11-25,ivol_20d,465,465,1.0
2016-12-02,ivol_20d,465,465,1.0
2016-12-09,ivol_20d,465,465,1.0
2016-12-16,ivol_20d,465,465,1.0
2016-12-23,ivol_20d,465,465,1.0
2016-12-30,ivol_20d,465,465,1.0
2017-01-06,ivol_20d,465,465,1.0
2017-01-13,ivol_20d,465,465,1.0
2017-01-20,ivol_20d,465,465,1.0
2017-01-27,ivol_20d,465,465,1.0
2017-02-03,ivol_20d,465,466,0.997854
2017-02-10,ivol_20d,465,466,0.997854
2017-02-17,ivol_20d,465,466,0.997854
2017-02-24,ivol_20d,466,466,1.0
2017-03-03,ivol_20d,466,466,1.0
2017-03-10,ivol_20d,466,466,1.0
2017-03-17,ivol_20d,466,466,1.0
2017-03-24,ivol_20d,466,466,1.0
2017-03-31,ivol_20d,466,466,1.0
2017-04-07,ivol_20d,466,466,1.0
2017-04-14,ivol_20d,466,466,1.0
2017-04-21,ivol_20d,466,466,1.0
2017-04-28,ivol_20d,466,467,0.997859
2017-05-05,ivol_20d,466,467,0.997859
2017-05-12,ivol_20d,466,468,0.995726
2017-05-19,ivol_20d,467,468,0.997863
2017-05-26,ivol_20d,467,468,0.997863
2017-06-02,ivol_20d,468,468,1.0
2017-06-09,ivol_20d,468,468,1.0
2017-06-16,ivol_20d,468,468,1.0
2017-06-23,ivol_20d,468,468,1.0
2017-06-30,ivol_20d,468,468,1.0
2017-07-07,ivol_20d,468,468,1.0
2017-07-14,ivol_20d,468,468,1.0
2017-07-21,ivol_20d,468,468,1.0
2017-07-28,ivol_20d,468,468,1.0
2017-08-04,ivol_20d,468,468,1.0
2017-08-11,ivol_20d,468,468,1.0
2017-08-18,ivol_20d,468,468,1.0
2017-08-25,ivol_20d,468,468,1.0
2017-09-01,ivol_20d,468,468,1.0
2017-09-08,ivol_20d,468,468,1.0
2017-09-15,ivol_20d,468,468,1.0
2017-09-22,ivol_20d,468,468,1.0
2017-09-29,ivol_20d,468,468,1.0
2017-10-06,ivol_20d,468,468,1.0
2017-10-13,ivol_20d,468,468,1.0
2017-10-20,ivol_20d,468,468,1.0
2017-10-27,ivol_20d,468,468,1.0
2017-11-03,ivol_20d,468,468,1.0
2017-11-10,ivol_20d,468,468,1.0
2017-11-17,ivol_20d,468,468,1.0
2017-11-24,ivol_20d,468,468,1.0
2017-12-01,ivol_20d,468,468,1.0
2017-12-08,ivol_20d,468,468,1.0
2017-12-15,ivol_20d,468,468,1.0
2017-12-22,ivol_20d,468,468,1.0
2017-12-29,ivol_20d,468,468,1.0
2018-01-05,ivol_20d,468,469,0.997868
2018-01-12,ivol_20d,468,469,0.997868
2018-01-19,ivol_20d,468,469,0.997868
2018-01-26,ivol_20d,469,469,1.0
2018-02-02,ivol_20d,469,469,1.0
2018-02-09,ivol_20d,469,469,1.0
2018-02-16,ivol_20d,469,469,1.0
2018-02-23,ivol_20d,469,469,1.0
2018-03-02,ivol_20d,469,469,1.0
2018-03-09,ivol_20d,469,469,1.0
2018-03-16,ivol_20d,469,469,1.0
2018-03-23,ivol_20d,469,469,1.0
2018-03-30,ivol_20d,469,469,1.0
2018-04-06,ivol_20d,469,469,1.0
2018-04-13,ivol_20d,469,469,1.0
2018-04-20,ivol_20d,469,469,1.0
2018-04-27,ivol_20d,469,469,1.0
2018-05-04,ivol_20d,469,469,1.0
2018-05-11,ivol_20d,469,469,1.0
2018-05-18,ivol_20d,469,469,1.0
2018-05-25,ivol_20d,469,469,1.0
2018-06-01,ivol_20d,469,469,1.0
2018-06-08,ivol_20d,469,469,1.0
2018-06-15,ivol_20d,469,469,1.0
2018-06-22,ivol_20d,469,469,1.0
2018-06-29,ivol_20d,469,469,1.0
2018-07-06,ivol_20d,469,469,1.0
2018-07-13,ivol_20d,469,469,1.0
2018-07-20,ivol_20d,469,469,1.0
2018-07-27,ivol_20d,469,469,1.0
2018-08-03,ivol_20d,469,470,0.997872
2018-08-10,ivol_20d,469,470,0.997872
2018-08-17,ivol_20d,469,470,0.997872
2018-08-24,ivol_20d,470,470,1.0
2018-08-31,ivol_20d,470,470,1.0
2018-09-07,ivol_20d,470,470,1.0
2018-09-14,ivol_20d,470,470,1.0
2018-09-21,ivol_20d,470,470,1.0
2018-09-28,ivol_20d,470,470,1.0
2018-10-05,ivol_20d,470,470,1.0
2018-10-12,ivol_20d,470,470,1.0
2018-10-19,ivol_20d,470,470,1.0
2018-10-26,ivol_20d,470,470,1.0
2018-11-02,ivol_20d,470,470,1.0
2018-11-09,ivol_20d,470,470,1.0
2018-11-16,ivol_20d,470,470,1.0
2018-11-23,ivol_20d,470,470,1.0
2018-11-30,ivol_20d,470,470,1.0
2018-12-07,ivol_20d,470,471,0.997877
2018-12-14,ivol_20d,470,471,0.997877
2018-12-21,ivol_20d,470,471,0.997877
2018-12-28,ivol_20d,471,471,1.0
2019-01-04,ivol_20d,471,471,1.0
2019-01-11,ivol_20d,471,471,1.0
2019-01-18,ivol_20d,471,471,1.0
2019-01-25,ivol_20d,471,471,1.0
2019-02-01,ivol_20d,471,471,1.0
2019-02-08,ivol_20d,471,471,1.0
2019-02-15,ivol_20d,471,471,1.0
2019-02-22,ivol_20d,471,471,1.0
2019-03-01,ivol_20d,471,471,1.0
2019-03-08,ivol_20d,471,471,1.0
2019-03-15,ivol_20d,471,473,0.995772
2019-03-22,ivol_20d,471,474,0.993671
2019-03-29,ivol_20d,471,474,0.993671
2019-04-05,ivol_20d,473,474,0.99789
2019-04-12,ivol_20d,474,474,1.0
2019-04-19,ivol_20d,474,474,1.0
2019-04-26,ivol_20d,474,474,1.0
2019-05-03,ivol_20d,474,474,1.0
2019-05-10,ivol_20d,474,475,0.997895
2019-05-17,ivol_20d,474,475,0.997895
2019-05-24,ivol_20d,474,476,0.995798
2019-05-31,ivol_20d,475,476,0.997899
2019-06-07,ivol_20d,475,476,0.997899
2019-06-14,ivol_20d,476,477,0.997904
2019-06-21,ivol_20d,476,477,0.997904
2019-06-28,ivol_20d,476,477,0.997904
2019-07-05,ivol_20d,477,477,1.0
2019-07-12,ivol_20d,477,477,1.0
2019-07-19,ivol_20d,477,477,1.0
2019-07-26,ivol_20d,477,477,1.0
2019-08-02,ivol_20d,477,477,1.0
2019-08-09,ivol_20d,477,477,1.0
2019-08-16,ivol_20d,477,477,1.0
2019-08-23,ivol_20d,477,477,1.0
2019-08-30,ivol_20d,477,477,1.0
2019-09-06,ivol_20d,477,477,1.0
2019-09-13,ivol_20d,477,477,1.0
2019-09-20,ivol_20d,477,478,0.997908
2019-09-27,ivol_20d,477,478,0.997908
2019-10-04,ivol_20d,477,478,0.997908
2019-10-11,ivol_20d,478,478,1.0
2019-10-18,ivol_20d,478,478,1.0
2019-10-25,ivol_20d,478,478,1.0
2019-11-01,ivol_20d,478,478,1.0
2019-11-08,ivol_20d,478,478,1.0
2019-11-15,ivol_20d,478,478,1.0
2019-11-22,ivol_20d,478,478,1.0
2019-11-29,ivol_20d,478,478,1.0
2019-12-06,ivol_20d,478,478,1.0
2019-12-13,ivol_20d,478,478,1.0
2019-12-20,ivol_20d,478,478,1.0
2019-12-27,ivol_20d,478,478,1.0
2020-01-03,ivol_20d,478,478,1.0
2020-01-10,ivol_20d,478,478,1.0
2020-01-17,ivol_20d,478,478,1.0
2020-01-24,ivol_20d,478,478,1.0
2020-01-31,ivol_20d,478,478,1.0
2020-02-07,ivol_20d,478,478,1.0
2020-02-14,ivol_20d,478,478,1.0
2020-02-21,ivol_20d,478,478,1.0
2020-02-28,ivol_20d,478,478,1.0
2020-03-06,ivol_20d,478,478,1.0
2020-03-13,ivol_20d,478,478,1.0
2020-03-20,ivol_20d,478,480,0.995833
2020-03-27,ivol_20d,478,480,0.995833
2020-04-03,ivol_20d,478,480,0.995833
2020-04-10,ivol_20d,480,480,1.0
2020-04-17,ivol_20d,480,480,1.0
2020-04-24,ivol_20d,480,480,1.0
2020-05-01,ivol_20d,480,480,1.0
2020-05-08,ivol_20d,480,480,1.0
2020-05-15,ivol_20d,480,480,1.0
2020-05-22,ivol_20d,480,480,1.0
2020-05-29,ivol_20d,480,480,1.0
2020-06-05,ivol_20d,480,480,1.0
2020-06-12,ivol_20d,480,480,1.0
2020-06-19,ivol_20d,480,480,1.0
2020-06-26,ivol_20d,480,480,1.0
2020-07-03,ivol_20d,480,480,1.0
2020-07-10,ivol_20d,480,480,1.0
2020-07-17,ivol_20d,480,480,1.0
2020-07-24,ivol_20d,480,480,1.0
2020-07-31,ivol_20d,480,480,1.0
2020-08-07,ivol_20d,480,480,1.0
2020-08-14,ivol_20d,480,480,1.0
2020-08-21,ivol_20d,480,480,1.0
2020-08-28,ivol_20d,480,480,1.0
2020-09-04,ivol_20d,480,480,1.0
2020-09-11,ivol_20d,480,480,1.0
2020-09-18,ivol_20d,480,480,1.0
2020-09-25,ivol_20d,480,480,1.0
2020-10-02,ivol_20d,480,481,0.997921
2020-10-09,ivol_20d,480,481,0.997921
2020-10-16,ivol_20d,480,481,0.997921
2020-10-23,ivol_20d,481,481,1.0
2020-10-30,ivol_20d,481,481,1.0
2020-11-06,ivol_20d,481,481,1.0
2020-11-13,ivol_20d,481,481,1.0
2020-11-20,ivol_20d,481,481,1.0
2020-11-27,ivol_20d,481,481,1.0
2020-12-04,ivol_20d,481,481,1.0
2020-12-11,ivol_20d,481,483,0.995859
2020-12-18,ivol_20d,481,483,0.995859
2020-12-25,ivol_20d,481,483,0.995859
2021-01-01,ivol_20d,483,483,1.0
2021-01-08,ivol_20d,483,483,1.0
2021-01-15,ivol_20d,483,483,1.0
2021-01-22,ivol_20d,483,483,1.0
2021-01-29,ivol_20d,483,483,1.0
2021-02-05,ivol_20d,483,483,1.0
2021-02-12,ivol_20d,483,484,0.997934
2021-02-19,ivol_20d,483,484,0.997934
2021-02-26,ivol_20d,483,484,0.997934
2021-03-05,ivol_20d,484,484,1.0
2021-03-12,ivol_20d,484,484,1.0
2021-03-19,ivol_20d,484,484,1.0
2021-03-26,ivol_20d,484,484,1.0
2021-04-02,ivol_20d,484,484,1.0
2021-04-09,ivol_20d,484,484,1.0
2021-04-16,ivol_20d,484,486,0.995885
2021-04-23,ivol_20d,484,486,0.995885
2021-04-30,ivol_20d,484,486,0.995885
2021-05-07,ivol_20d,486,486,1.0
2021-05-14,ivol_20d,486,486,1.0
2021-05-21,ivol_20d,486,486,1.0
2021-05-28,ivol_20d,486,486,1.0
2021-06-04,ivol_20d,486,486,1.0
2021-06-11,ivol_20d,486,486,1.0
2021-06-18,ivol_20d,486,486,1.0
2021-06-25,ivol_20d,486,486,1.0
2021-07-02,ivol_20d,486,486,1.0
2021-07-09,ivol_20d,486,486,1.0
2021-07-16,ivol_20d,486,486,1.0
2021-07-23,ivol_20d,486,486,1.0
2021-07-30,ivol_20d,486,487,0.997947
2021-08-06,ivol_20d,486,487,0.997947
2021-08-13,ivol_20d,486,487,0.997947
2021-08-20,ivol_20d,487,487,1.0
2021-08-27,ivol_20d,487,487,1.0
2021-09-03,ivol_20d,487,487,1.0
2021-09-10,ivol_20d,487,487,1.0
2021-09-17,ivol_20d,487,487,1.0
2021-09-24,ivol_20d,487,487,1.0
2021-10-01,ivol_20d,487,487,1.0
2021-10-08,ivol_20d,487,487,1.0
2021-10-15,ivol_20d,487,487,1.0
2021-10-22,ivol_20d,487,487,1.0
2021-10-29,ivol_20d,487,487,1.0
2021-11-05,ivol_20d,487,487,1.0
2021-11-12,ivol_20d,487,487,1.0
2021-11-19,ivol_20d,487,487,1.0
2021-11-26,ivol_20d,487,487,1.0
2021-12-03,ivol_20d,487,487,1.0
2021-12-10,ivol_20d,487,487,1.0
2021-12-17,ivol_20d,487,487,1.0
2021-12-24,ivol_20d,487,487,1.0
2021-12-31,ivol_20d,487,487,1.0
2022-01-07,ivol_20d,487,487,1.0
2022-01-14,ivol_20d,487,487,1.0
2022-01-21,ivol_20d,487,488,0.997951
2022-01-28,ivol_20d,487,488,0.997951
2022-02-04,ivol_20d,487,488,0.997951
2022-02-11,ivol_20d,488,488,1.0
2022-02-18,ivol_20d,488,488,1.0
2022-02-25,ivol_20d,488,488,1.0
2022-03-04,ivol_20d,488,488,1.0
2022-03-11,ivol_20d,488,488,1.0
2022-03-18,ivol_20d,488,488,1.0
2022-03-25,ivol_20d,488,488,1.0
2022-04-01,ivol_20d,488,488,1.0
2022-04-08,ivol_20d,488,488,1.0
2022-04-15,ivol_20d,488,488,1.0
2022-04-22,ivol_20d,488,488,1.0
2022-04-29,ivol_20d,488,488,1.0
2022-05-06,ivol_20d,488,488,1.0
2022-05-13,ivol_20d,488,488,1.0
2022-05-20,ivol_20d,488,488,1.0
2022-05-27,ivol_20d,488,488,1.0
2022-06-03,ivol_20d,488,488,1.0
2022-06-10,ivol_20d,488,488,1.0
2022-06-17,ivol_20d,488,488,1.0
2022-06-24,ivol_20d,488,488,1.0
2022-07-01,ivol_20d,488,488,1.0
2022-07-08,ivol_20d,488,488,1.0
2022-07-15,ivol_20d,488,488,1.0
2022-07-22,ivol_20d,488,488,1.0
2022-07-29,ivol_20d,488,488,1.0
2022-08-05,ivol_20d,488,488,1.0
2022-08-12,ivol_20d,488,488,1.0
2022-08-19,ivol_20d,488,488,1.0
2022-08-26,ivol_20d,488,488,1.0
2022-09-02,ivol_20d,488,488,1.0
2022-09-09,ivol_20d,488,488,1.0
2022-09-16,ivol_20d,488,488,1.0
2022-09-23,ivol_20d,488,488,1.0
2022-09-30,ivol_20d,488,488,1.0
2022-10-07,ivol_20d,488,488,1.0
2022-10-14,ivol_20d,488,488,1.0
2022-10-21,ivol_20d,488,488,1.0
2022-10-28,ivol_20d,488,488,1.0
2022-11-04,ivol_20d,488,488,1.0
2022-11-11,ivol_20d,488,488,1.0
2022-11-18,ivol_20d,488,488,1.0
2022-11-25,ivol_20d,488,488,1.0
2022-12-02,ivol_20d,488,488,1.0
2022-12-09,ivol_20d,488,488,1.0
2022-12-16,ivol_20d,488,489,0.997955
2022-12-23,ivol_20d,488,489,0.997955
2022-12-30,ivol_20d,488,489,0.997955
2023-01-06,ivol_20d,489,489,1.0
2023-01-13,ivol_20d,489,489,1.0
2023-01-20,ivol_20d,489,489,1.0
2023-01-27,ivol_20d,489,489,1.0
2023-02-03,ivol_20d,489,489,1.0
2023-02-10,ivol_20d,489,489,1.0
2023-02-17,ivol_20d,489,489,1.0
2023-02-24,ivol_20d,489,489,1.0
2023-03-03,ivol_20d,489,489,1.0
2023-03-10,ivol_20d,489,489,1.0
2023-03-17,ivol_20d,489,489,1.0
2023-03-24,ivol_20d,489,489,1.0
2023-03-31,ivol_20d,489,489,1.0
2023-04-07,ivol_20d,489,489,1.0
2023-04-14,ivol_20d,489,489,1.0
2023-04-21,ivol_20d,489,489,1.0
2023-04-28,ivol_20d,489,489,1.0
2023-05-05,ivol_20d,489,490,0.997959
2023-05-12,ivol_20d,489,490,0.997959
2023-05-19,ivol_20d,489,490,0.997959
2023-05-26,ivol_20d,490,490,1.0
2023-06-02,ivol_20d,490,490,1.0
2023-06-09,ivol_20d,490,490,1.0
2023-06-16,ivol_20d,490,490,1.0
2023-06-23,ivol_20d,490,490,1.0
2023-06-30,ivol_20d,490,490,1.0
2023-07-07,ivol_20d,490,490,1.0
2023-07-14,ivol_20d,490,490,1.0
2023-07-21,ivol_20d,490,490,1.0
2023-07-28,ivol_20d,490,490,1.0
2023-08-04,ivol_20d,490,490,1.0
2023-08-11,ivol_20d,490,490,1.0
2023-08-18,ivol_20d,490,490,1.0
2023-08-25,ivol_20d,490,490,1.0
2023-09-01,ivol_20d,490,490,1.0
2023-09-08,ivol_20d,490,490,1.0
2023-09-15,ivol_20d,490,490,1.0
2023-09-22,ivol_20d,490,490,1.0
2023-09-29,ivol_20d,490,490,1.0
2023-10-06,ivol_20d,490,491,0.997963
2023-10-13,ivol_20d,490,491,0.997963
2023-10-20,ivol_20d,490,491,0.997963
2023-10-27,ivol_20d,491,491,1.0
2023-11-03,ivol_20d,491,491,1.0
2023-11-10,ivol_20d,491,491,1.0
2023-11-17,ivol_20d,491,491,1.0
2023-11-24,ivol_20d,491,491,1.0
2023-12-01,ivol_20d,491,491,1.0
2023-12-08,ivol_20d,491,491,1.0
2023-12-15,ivol_20d,491,491,1.0
2023-12-22,ivol_20d,491,491,1.0
2023-12-29,ivol_20d,491,491,1.0
2016-12-30,momentum_2_12,460,465,0.989247
2017-01-06,momentum_2_12,460,465,0.989247
2017-01-13,momentum_2_12,460,465,0.989247
2017-01-20,momentum_2_12,460,465,0.989247
2017-01-27,momentum_2_12,460,465,0.989247
2017-02-03,momentum_2_12,460,466,0.987124
2017-02-10,momentum_2_12,460,466,0.987124
2017-02-17,momentum_2_12,460,466,0.987124
2017-02-24,momentum_2_12,460,466,0.987124
2017-03-03,momentum_2_12,460,466,0.987124
2017-03-10,momentum_2_12,460,466,0.987124
2017-03-17,momentum_2_12,460,466,0.987124
2017-03-24,momentum_2_12,460,466,0.987124
2017-03-31,momentum_2_12,460,466,0.987124
2017-04-07,momentum_2_12,460,466,0.987124
2017-04-14,momentum_2_12,460,466,0.987124
2017-04-21,momentum_2_12,460,466,0.987124
2017-04-28,momentum_2_12,460,467,0.985011
2017-05-05,momentum_2_12,460,467,0.985011
2017-05-12,momentum_2_12,460,468,0.982906
2017-05-19,momentum_2_12,460,468,0.982906
2017-05-26,momentum_2_12,460,468,0.982906
2017-06-02,momentum_2_12,460,468,0.982906
2017-06-09,momentum_2_12,460,468,0.982906
2017-06-16,momentum_2_12,460,468,0.982906
2017-06-23,momentum_2_12,460,468,0.982906
2017-06-30,momentum_2_12,460,468,0.982906
2017-07-07,momentum_2_12,461,468,0.985043
2017-07-14,momentum_2_12,461,468,0.985043
2017-07-21,momentum_2_12,461,468,0.985043
2017-07-28,momentum_2_12,461,468,0.985043
2017-08-04,momentum_2_12,461,468,0.985043
2017-08-11,momentum_2_12,461,468,0.985043
2017-08-18,momentum_2_12,462,468,0.987179
2017-08-25,momentum_2_12,462,468,0.987179
2017-09-01,momentum_2_12,462,468,0.987179
2017-09-08,momentum_2_12,462,468,0.987179
2017-09-15,momentum_2_12,462,468,0.987179
2017-09-22,momentum_2_12,463,468,0.989316
2017-09-29,momentum_2_12,463,468,0.989316
2017-10-06,momentum_2_12,464,468,0.991453
2017-10-13,momentum_2_12,464,468,0.991453
2017-10-20,momentum_2_12,464,468,0.991453
